"aid","tid","gid","wid","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"2","94","1518","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1521","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1549","15","2","7","3.5000","7","0","13","6.5000","13","0"
"2","94","1589","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1682","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1693","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1714","10","1","119","119.0000","119","119","80","80.0000","80","80"
"2","94","1714","15","2","0","0.0000","0","0","4","2.0000","3","1"
"2","94","1743","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1768","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1807","13","7","167","23.8571","40","0","400","57.1429","88","0"
"2","94","1807","15","1","0","0.0000","0","0","13","13.0000","13","13"
"2","94","1807","16","3","18","6.0000","16","0","56","18.6667","46","4"
"2","94","1835","15","2","2","1.0000","1","1","6","3.0000","3","3"
"2","94","1839","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1859","15","1","3","3.0000","3","3","11","11.0000","11","11"
"2","94","1861","15","3","1","0.3333","1","0","7","2.3333","7","0"
"2","94","1865","16","1","21","21.0000","21","21","40","40.0000","40","40"
"2","94","1869","4","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1869","15","4","8","2.0000","4","0","52","13.0000","26","3"
"2","94","1870","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1871","7","2","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1871","10","1","311","311.0000","311","311","127","127.0000","127","127"
"2","94","1874","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1878","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1975","4","2","2","1.0000","2","0","23","11.5000","14","9"
"2","94","1975","5","1","10","10.0000","10","10","0","0.0000","0","0"
"2","94","1975","7","3","1","0.3333","1","0","69","23.0000","45","5"
"2","94","1975","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1975","11","1","0","0.0000","0","0","7","7.0000","7","7"
"2","94","1975","13","3","29","9.6667","19","1","40","13.3333","35","0"
"2","94","1975","15","3","19","6.3333","12","1","14","4.6667","13","0"
"2","94","1975","16","1","4","4.0000","4","4","11","11.0000","11","11"
"2","94","1985","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","1993","4","1","0","0.0000","0","0","3","3.0000","3","3"
"2","94","1998","11","1","13","13.0000","13","13","31","31.0000","31","31"
"2","94","1998","13","9","275","30.5556","96","2","498","55.3333","158","4"
"2","94","1998","16","3","73","24.3333","45","4","301","100.3333","151","14"
"2","94","2011","11","1","1","1.0000","1","1","8","8.0000","8","8"
"2","94","2014","4","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2014","7","1","1","1.0000","1","1","7","7.0000","7","7"
"2","94","2016","3","2","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2031","3","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2068","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2069","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2121","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2142","15","16","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2142","18","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2149","3","5","0","0.0000","0","0","2","0.4000","2","0"
"2","94","2149","4","56","87","1.5536","30","0","362","6.4643","34","0"
"2","94","2149","5","2","2","1.0000","2","0","11","5.5000","8","3"
"2","94","2149","6","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2149","7","70","98","1.4000","20","0","411","5.8714","60","0"
"2","94","2149","8","4","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2149","10","40","127","3.1750","40","0","254","6.3500","63","0"
"2","94","2149","11","9","4","0.4444","3","0","48","5.3333","40","0"
"2","94","2149","12","1","1","1.0000","1","1","9","9.0000","9","9"
"2","94","2149","13","49","652","13.3061","77","0","1269","25.8980","136","0"
"2","94","2149","14","7","24","3.4286","10","0","112","16.0000","61","0"
"2","94","2149","15","256","223","0.8711","29","0","982","3.8359","101","0"
"2","94","2149","16","76","534","7.0263","40","0","1787","23.5132","276","0"
"2","94","2149","17","2","8","4.0000","8","0","11","5.5000","11","0"
"2","94","2149","21","5","29","5.8000","25","1","56","11.2000","50","1"
"2","94","2149","24","3","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2176","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2183","8","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2184","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","94","2184","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","95","90","15","1","1","1.0000","1","1","1","1.0000","1","1"
"2","95","108","16","1","16","16.0000","16","16","0","0.0000","0","0"
"2","95","117","12","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","117","15","1","1","1.0000","1","1","1","1.0000","1","1"
"2","95","117","16","1","22","22.0000","22","22","21","21.0000","21","21"
"2","95","212","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","248","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","391","12","1","1","1.0000","1","1","1","1.0000","1","1"
"2","95","391","16","1","1","1.0000","1","1","0","0.0000","0","0"
"2","95","449","15","1","3","3.0000","3","3","0","0.0000","0","0"
"2","95","449","16","1","2","2.0000","2","2","0","0.0000","0","0"
"2","95","530","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","950","7","2","2","1.0000","1","1","7","3.5000","4","3"
"2","95","950","12","1","3","3.0000","3","3","0","0.0000","0","0"
"2","95","951","16","1","1","1.0000","1","1","10","10.0000","10","10"
"2","95","1064","15","1","5","5.0000","5","5","50","50.0000","50","50"
"2","95","1094","13","1","56","56.0000","56","56","94","94.0000","94","94"
"2","95","1170","5","2","1","0.5000","1","0","5","2.5000","3","2"
"2","95","1318","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","1341","13","1","7","7.0000","7","7","0","0.0000","0","0"
"2","95","1349","15","1","0","0.0000","0","0","6","6.0000","6","6"
"2","95","1387","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","1401","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","1457","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","1594","10","1","0","0.0000","0","0","5","5.0000","5","5"
"2","95","1714","21","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","1827","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","1861","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","1975","5","1","1","1.0000","1","1","1","1.0000","1","1"
"2","95","1975","12","1","1","1.0000","1","1","2","2.0000","2","2"
"2","95","1975","15","2","0","0.0000","0","0","4","2.0000","3","1"
"2","95","1998","11","1","3","3.0000","3","3","0","0.0000","0","0"
"2","95","1998","16","1","5","5.0000","5","5","1","1.0000","1","1"
"2","95","2032","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","2149","4","5","3","0.6000","1","0","9","1.8000","5","0"
"2","95","2149","5","1","1","1.0000","1","1","0","0.0000","0","0"
"2","95","2149","6","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","2149","7","8","6","0.7500","2","0","8","1.0000","3","0"
"2","95","2149","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","95","2149","12","11","8","0.7273","2","0","11","1.0000","2","0"
"2","95","2149","13","3","55","18.3333","50","2","89","29.6667","84","2"
"2","95","2149","15","21","86","4.0952","70","0","159","7.5714","100","0"
"2","95","2149","16","9","15","1.6667","5","0","8","0.8889","5","0"
"2","95","2220","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","97","390","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","97","1714","16","1","0","0.0000","0","0","0","0.0000","0","0"
"2","97","2149","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","98","317","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","98","395","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","98","553","3","2","0","0.0000","0","0","0","0.0000","0","0"
"2","98","1129","17","1","0","0.0000","0","0","0","0.0000","0","0"
"2","98","1233","23","1","0","0.0000","0","0","0","0.0000","0","0"
"2","98","1430","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","98","1975","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","98","1998","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","98","2149","3","1","0","0.0000","0","0","1","1.0000","1","1"
"2","98","2149","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","98","2149","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","99","368","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","395","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","458","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","476","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","490","3","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","528","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","699","15","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2","99","699","17","2","7","3.5000","7","0","0","0.0000","0","0"
"2","99","810","17","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","1112","3","2","0","0.0000","0","0","0","0.0000","0","0"
"2","99","1298","4","1","0","0.0000","0","0","1","1.0000","1","1"
"2","99","1422","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","1430","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","1437","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","1437","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","1673","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","1714","15","1","1","1.0000","1","1","0","0.0000","0","0"
"2","99","1861","15","10","0","0.0000","0","0","2","0.2000","1","0"
"2","99","1861","17","1","1","1.0000","1","1","1","1.0000","1","1"
"2","99","1998","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","99","2149","3","2","0","0.0000","0","0","0","0.0000","0","0"
"2","99","2149","10","2","0","0.0000","0","0","0","0.0000","0","0"
"2","99","2149","15","6","0","0.0000","0","0","0","0.0000","0","0"
"2","100","30","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","106","16","2","0","0.0000","0","0","0","0.0000","0","0"
"2","100","117","4","2","1","0.5000","1","0","1","0.5000","1","0"
"2","100","117","10","1","0","0.0000","0","0","3","3.0000","3","3"
"2","100","117","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","100","183","14","1","0","0.0000","0","0","2","2.0000","2","2"
"2","100","282","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","373","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","395","15","3","0","0.0000","0","0","7","2.3333","5","0"
"2","100","449","15","5","1","0.2000","1","0","0","0.0000","0","0"
"2","100","553","5","4","0","0.0000","0","0","0","0.0000","0","0"
"2","100","553","7","6","0","0.0000","0","0","0","0.0000","0","0"
"2","100","553","9","1","0","0.0000","0","0","2","2.0000","2","2"
"2","100","553","15","22","0","0.0000","0","0","15","0.6818","8","0"
"2","100","557","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","557","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","100","699","15","31","0","0.0000","0","0","0","0.0000","0","0"
"2","100","729","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","901","16","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","914","15","2","0","0.0000","0","0","1","0.5000","1","0"
"2","100","944","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","100","999","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1073","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1075","4","1","0","0.0000","0","0","36","36.0000","36","36"
"2","100","1135","4","2","0","0.0000","0","0","1","0.5000","1","0"
"2","100","1147","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1170","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1170","15","4","12","3.0000","11","0","114","28.5000","114","0"
"2","100","1181","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1229","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1233","7","3","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1233","11","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1233","15","6","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1233","16","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1293","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1298","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1361","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1430","3","1","1","1.0000","1","1","2","2.0000","2","2"
"2","100","1430","7","3","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1430","15","14","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1430","20","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1430","24","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1436","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1437","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1548","15","5","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1588","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1714","3","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1714","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1805","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1861","3","4","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1861","15","7","1","0.1429","1","0","0","0.0000","0","0"
"2","100","1907","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1975","5","1","3","3.0000","3","3","2","2.0000","2","2"
"2","100","1975","7","2","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1975","11","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","1975","15","5","0","0.0000","0","0","0","0.0000","0","0"
"2","100","2016","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","2069","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","100","2149","4","6","4","0.6667","4","0","9","1.5000","9","0"
"2","100","2149","7","21","0","0.0000","0","0","5","0.2381","3","0"
"2","100","2149","10","3","1","0.3333","1","0","0","0.0000","0","0"
"2","100","2149","11","3","1","0.3333","1","0","0","0.0000","0","0"
"2","100","2149","14","2","0","0.0000","0","0","0","0.0000","0","0"
"2","100","2149","15","64","3","0.0469","2","0","7","0.1094","3","0"
"2","101","6","16","1","7","7.0000","7","7","0","0.0000","0","0"
"2","101","136","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","395","7","3","0","0.0000","0","0","0","0.0000","0","0"
"2","101","395","15","5","0","0.0000","0","0","0","0.0000","0","0"
"2","101","395","24","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","458","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","589","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","698","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","765","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","944","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","1129","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","1430","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","1618","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","101","1861","17","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","2149","3","1","0","0.0000","0","0","0","0.0000","0","0"
"2","101","2149","4","4","0","0.0000","0","0","1","0.2500","1","0"
"2","101","2149","10","3","0","0.0000","0","0","0","0.0000","0","0"
"2","101","2149","15","7","3","0.4286","2","0","3","0.4286","3","0"
"2","102","45","16","2","18","9.0000","11","7","48","24.0000","30","18"
"2","102","100","16","1","4","4.0000","4","4","5","5.0000","5","5"
"2","102","104","16","1","31","31.0000","31","31","24","24.0000","24","24"
"2","102","106","10","1","0","0.0000","0","0","3","3.0000","3","3"
"2","102","106","13","2","51","25.5000","43","8","63","31.5000","41","22"
"2","102","106","15","3","5","1.6667","4","0","3","1.0000","3","0"
"2","102","108","13","1","5","5.0000","5","5","4","4.0000","4","4"
"2","102","108","15","6","0","0.0000","0","0","24","4.0000","9","0"
"2","102","108","16","6","27","4.5000","14","0","27","4.5000","11","0"
"2","102","110","15","1","1","1.0000","1","1","1","1.0000","1","1"
"2","102","117","5","1","1","1.0000","1","1","0","0.0000","0","0"
"2","102","117","11","1","3","3.0000","3","3","5","5.0000","5","5"
"2","102","117","15","2","1","0.5000","1","0","8","4.0000","5","3"
"2","102","136","9","1","2","2.0000","2","2","1","1.0000","1","1"
"2","102","136","15","1","0","0.0000","0","0","1","1.0000","1","1"
"2","102","148","15","4","9","2.2500","7","0","8","2.0000","4","0"
"2","102","181","5","1","5","5.0000","5","5","0","0.0000","0","0"
"2","102","373","5","2","1","0.5000","1","0","8","4.0000","7","1"
